fid,category,gewas,gewascode,jaar,status,GDB_GEOMAT,layer,path,z_mean,mergedcrop,Z_DSM_mean,compaction,slope_mean,count_pix,sum,mean
1851,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.438524352,1.663364159,0.438524352,4.714285714,0.423216562,4156,80.94079392,0.019475648
1852,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.6464436,10.40778726,0.6464436,3.06547619,0.285821428,26016,-4902.529334,-0.188442856
1853,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.002629179,3.592472104,-0.002629179,19.92857143,0.472695754,8983,4137.831904,0.460629178
1854,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.075023368,3.218807711,-0.075023368,3.471698113,0.356968921,8043,4287.106934,0.533023366
1855,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.494129008,6.773933114,0.494129008,3.990909091,0.440321212,16940,-612.0128412,-0.036128267
1856,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.732941113,4.716693056,0.732941113,3.986842105,0.936951479,11799,-3224.585233,-0.273293095
1857,Bouwland,"Bieten, voeder-",257,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.432185831,5.494449308,-0.432185831,4,1.391836271,13732,12226.62808,0.890374896
1858,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.373691297,7.210764459,-0.373691297,3.192982456,0.400068976,18027,14996.04358,0.831865734
1859,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.291604136,6.127280561,-0.291604136,4,0.468608779,15317,11481.68883,0.749604285
1860,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.372725404,11.51785865,-0.372725404,4,0.335288949,28793,23919.19748,0.830729604
1861,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.347356904,7.920337527,-0.347356904,3.792,0.37689316,19805,15950.09854,0.805357159
1863,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.493083626,4.465048916,0.493083626,4,0.376527575,11156,501.1653852,0.044923394
1864,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,1.094922554,0.002058184,1.094922554,3,5.837375855,5,-2.674122632,-0.534824526
1865,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.709055369,11.34379281,-0.709055369,4,0.317392987,28362,33100.02396,1.167055354
1866,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.691647192,9.60039366,-0.691647192,3.461038961,0.451627623,23999,27590.41912,1.149648699
1867,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.046568279,2.414333663,-0.046568279,3,0.334931711,6036,3045.723734,0.504593064
1868,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.341692962,1.080435707,0.341692962,192.8421053,0.419740604,2697,313.7557366,0.11633509
1869,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.324547963,3.46390606,-0.324547963,4,1.04859026,8661,10135.05509,1.170194561
1870,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.511123451,3.362128711,0.511123451,3.314814815,0.542454863,8409,-446.5134389,-0.053099469
1871,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.461432522,0.952419768,0.461432522,4,0.770448125,2380,-8.163390596,-0.003429996
1872,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.877191147,1.008209572,-0.877191147,5,0.60941446,2528,3452.01394,1.365511843
1873,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-1.65543344,4.631277879,-1.65543344,3.958333333,0.635671994,11579,24471.76873,2.113461329
1874,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.174090178,11.80159198,-0.174090178,4,0.501499231,29497,18645.15722,0.632103509
1875,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.306295387,7.259294303,0.306295387,3.408695652,0.264398474,18154,2754.045654,0.151704619
1876,Bouwland,"Bieten, voeder-",257,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.317462579,0.611812372,-0.317462579,3.272727273,0.388795838,1532,1188.008655,0.775462569
1877,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.4764017,6.58191758,0.4764017,3.364485981,0.373429278,16454,-297.6637203,-0.01809066
1878,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.903202065,9.914036315,-0.903202065,20.90789474,0.391585214,24779,33729.59013,1.361216762
1879,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.876661871,1.126379175,-0.876661871,4,0.823748944,2812,3753.069197,1.334661877
1880,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.130513529,10.48893328,-0.130513529,52.95121951,0.663895345,26220,15430.97318,0.588519191
1881,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.067429296,9.133527276,-0.067429296,3,0.467088807,22826,11993.4809,0.525430688
1882,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.018492501,6.632356457,0.018492501,4,0.600241173,16585,7289.380774,0.439516477
1883,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.591444716,1.443539238,-0.591444716,3,0.354243571,3605,3783.248131,1.049444697
1884,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-1.171869805,4.775081373,-1.171869805,4.171052632,1.329376432,11935,19497.07727,1.633605134
1885,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.116124002,20.6673687,0.116124002,3,0.386645384,51664,17663.03031,0.341882748
1886,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.219418716,3.47219745,-0.219418716,3,0.770649118,8681,5921.904876,0.682168515
1888,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.864487694,0.92417188,-0.864487694,4,1.370115866,2311,3057.195985,1.322888786
1889,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.271470704,3.189223801,0.271470704,4,0.438705135,7970,1486.638489,0.186529296
1890,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.365276309,0.054015135,-0.365276309,336.0271475,1.363021197,136,111.9754527,0.823348917
1892,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.518898511,2.890186487,0.518898511,3,0.335737918,7232,-440.3319672,-0.060886611
1894,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.79636655,1.185240857,0.79636655,3.526315789,0.260019234,2961,-1001.890438,-0.338362188
1895,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.986212559,1.27251228,0.986212559,3.722222222,0.265359121,3178,-1678.659499,-0.528212555
1896,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-1.334388731,6.434387087,-1.334388731,4,0.416368698,16084,28828.78632,1.792389102
1898,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.321463205,4.793528874,0.321463205,3.454545455,0.39536596,11984,1636.265611,0.136537518
1901,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.641757719,3.872060404,0.641757719,18.22033898,0.795136349,9680,-1689.200664,-0.174504201
1903,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.015543688,7.440194357,-0.015543688,26.425,0.274467907,18598,8807.055463,0.473548525
1904,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.594391667,5.987350945,-0.594391667,61.89130435,0.645096851,14971,15783.17819,1.054250096
1905,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.304104021,3.779184733,0.304104021,3,0.338503641,9447,1453.959175,0.153906973
1907,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.807597876,1.447942622,-0.807597876,3,0.471445089,3613,4622.796734,1.279489824
1909,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.662683155,1.866660848,0.662683155,468.2758621,0.763686886,4665,-954.5756631,-0.204625008
1911,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-1.305748443,3.669275164,-1.305748443,3.571428571,0.381406924,9175,16182.39151,1.763748394
1912,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-1.153491757,13.57762449,-1.153491757,3.353211009,0.309632218,33934,54684.44355,1.611494181
1916,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.210669546,3.020282921,0.210669546,3.367346939,0.329459787,7546,1866.355609,0.247330454
1917,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.033691195,5.645029379,-0.033691195,3.431818182,0.280384854,14113,6939.245289,0.491691723
1918,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,2.686897267,0.000149905,2.686897267,901,5.382047663,0.374728264,-0.076826533,-0.205019318
1919,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.023262171,3.45734086,0.023262171,4,0.406735205,8650,3760.481655,0.434737764
1920,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.727383546,23.64634104,0.727383546,3.441798942,0.268126365,59106,-15921.76345,-0.269376433
1921,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.072011347,5.497584421,0.072011347,23.75,0.738652535,13741,5303.930749,0.385993068
1922,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.337978867,2.544447805,0.337978867,27,1.014048106,6366,810.3454891,0.127292725
1923,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.592314417,2.086455861,-0.592314417,3.352941176,0.34049347,5217,5479.490227,1.0503144
1924,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.196380443,25.02294402,-0.196380443,12.32169576,0.310143985,62548,40930.71668,0.654388896
1925,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.346886819,12.73746808,-0.346886819,74.3627451,0.334471965,31844,25630.90222,0.804889531
1926,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.408315872,2.25622722,-0.408315872,4,0.848317325,5640,4886.099017,0.866329613
1927,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.002631318,10.85800596,-0.002631318,9.402298851,0.586565234,27144,13834.31768,0.509663929
1928,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.68476008,4.837215004,-0.68476008,4,1.160495774,12092,14107.6626,1.166693897
1929,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.465708247,5.15483679,-0.465708247,3.821428571,0.469003791,12885,11905.53696,0.923984242
1930,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.427966648,1.907683365,-0.427966648,5,0.834562469,4770,4258.13585,0.892690954
1931,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.112119758,6.073220881,-0.112119758,4.272727273,0.354497928,15184,8656.698375,0.570119756
1932,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-1.488096702,3.191025913,-1.488096702,3.98,0.550280665,7966,15502.60617,1.946096683
1933,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.306025601,0.384199832,0.306025601,4,0.614110866,961,147.2091567,0.153183306
1934,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.998435048,5.582990009,-0.998435048,23.93333333,0.601429876,13957,20572.62946,1.474000821
1936,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.425238405,4.096381292,-0.425238405,3.03125,0.390449366,10240,9045.566829,0.883356136
1937,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.462734228,0.354885696,0.462734228,3.2,2.665235172,887,28.20062931,0.031793269
1938,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.260610217,5.025596487,0.260610217,14.08641975,0.834072407,12553,3206.290773,0.25542028
1939,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.265807397,0.848722824,0.265807397,4,0.532562328,2123,409.618173,0.192943087
1940,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.210373822,9.501076719,-0.210373822,3.861842105,0.315727863,23747,15871.87341,0.668373833
1941,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.350320911,3.874572227,-0.350320911,3.372881356,0.984203189,9682,7873.283487,0.813187718
1942,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.993055055,7.468869261,-0.993055055,4,0.504039824,18672,27094.1676,1.451058676
1943,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.143886637,6.611177754,0.143886637,4.2,0.360519265,16529,5507.681555,0.333213235
1944,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.247164967,14.75615751,0.247164967,4.021367521,0.394323823,36890,8339.941603,0.226075945
1945,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.864545593,2.604739687,-0.864545593,4,0.389197028,6514,8618.028682,1.323001026
1946,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.083536711,15.96636837,0.083536711,3.160784314,0.291549904,39911,14950.17665,0.374587874
1947,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.52005679,16.36332688,0.52005679,3.593155894,0.231144442,40908,-2537.805553,-0.062036901
1948,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.234286152,2.160157892,0.234286152,4,0.73872869,5401,1456.535689,0.269678891
1949,Bouwland,"Bieten, suiker-",256,,Definitief,,Bieten - All variations - SUGAR BEETS — basic_crop_registratio_plots__crop_registration_plots_,Bieten - All variations - SUGAR BEETS.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.900725801,2.10210374,0.900725801,3.371428571,0.536217383,5254,-2326.08115,-0.442725761
