fid,category,gewas,gewascode,jaar,status,GDB_GEOMAT,layer,path,z_mean,mergedcrop,Z_DSM_mean,compaction,slope_mean,count_pix,sum,mean
1,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.02937782,4.820348427,-0.02937782,3.426666667,0.338052028,12048,2932.215957,0.243377818
1211,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.548305745,1.696239452,-0.548305745,4,0.548439682,4235,3229.522392,0.762579077
1212,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.095096318,7.100893067,0.095096318,3.991071429,0.401887511,17755,2111.236205,0.118909389
1213,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.578461526,6.47596929,0.578461526,3.058252427,0.346717522,16191,-5900.926097,-0.364457174
1215,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.899634366,2.372529966,-0.899634366,4,0.797063823,5917,6593.322722,1.114301626
1217,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.479506763,10.46006808,0.479506763,3.97005988,0.259311204,26154,-6943.840477,-0.265498221
1218,Bouwland,"Aardappelen, poot NAK",2015,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.28111639,9.315816059,0.28111639,3.529801325,0.261938506,23287,-1562.939356,-0.067116389
1219,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,2.24006996,0.517624064,2.24006996,452.5,2.819651508,1296,-2164.212785,-1.669917273
1221,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.108319219,16.98203789,0.108319219,124.7069597,0.305981965,42454,4495.066865,0.10588088
1222,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.685395106,20.84240359,-0.685395106,4,0.262742178,52099,46900.59955,0.900220725
1223,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.443212467,2.425903559,0.443212467,4,0.79740531,6065,-1384.613979,-0.228295792
1224,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.108129755,4.007584714,-0.108129755,3,0.42282977,10018,3230.569644,0.322476507
1225,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.015441588,0.748831143,0.015441588,4,0.63286632,1875,374.589956,0.19978131
1226,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,1.434862864,11.12248135,1.434862864,4,1.603096404,27804,-33941.48027,-1.22074091
1227,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.863961983,1.617667017,0.863961983,4,1.421643496,4045,-2618.935203,-0.647449988
1228,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-1.435114701,3.076307087,-1.435114701,4,0.339362603,7690,12681.71967,1.649118293
1229,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,2.42993258,0.910052123,2.42993258,901,1.359056141,2275,-4447.713009,-1.955038685
1230,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,1.839135166,0.472174316,1.839135166,153.5,0.485346763,1180,-1917.655067,-1.625131413
1231,Bouwland,"Aardappelen, poot NAK",2015,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,1.398631572,0.499973996,1.398631572,4.625,0.788016499,1251,-1481.97328,-1.184630919
1232,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.438607451,5.939506862,-0.438607451,3.052631579,0.576764025,14849,9690.71254,0.652617182
1233,Bouwland,"Aardappelen, poot TBM",2016,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.741219556,1.500181282,-0.741219556,3.68,0.709217701,3751,3583.02855,0.955219555
1235,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.424721273,13.69022927,-0.424721273,5,0.356909257,34221,23603.41433,0.689734792
1236,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.49977041,0.979047186,-0.49977041,3.588235294,0.566609668,2450,1754.306805,0.716043594
1237,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.121469249,19.07161654,-0.121469249,3,0.853270877,47678,16713.17911,0.350542789
1238,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.902642937,4.895155993,-0.902642937,4,0.436679512,12233,13659.89594,1.116643173
1239,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-1.355140907,3.747498785,-1.355140907,4,0.388339748,9367,14698.1921,1.569146162
1240,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,1.292541396,5.0560851,1.292541396,3.913580247,0.693238455,12638,-13618.88859,-1.077614227
1241,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.536469614,7.887783074,0.536469614,3.62992126,0.727916483,19715,-6292.927373,-0.319194896
1242,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.95956109,4.285459776,0.95956109,3,0.290892464,10712,-7986.411396,-0.745557449
1243,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.106788443,1.674447322,-0.106788443,4,0.419449905,4184,1342.293423,0.320815828
1244,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.44539559,7.048341412,0.44539559,3.522522523,0.275178083,17619,-4076.87382,-0.231390761
1245,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.568937498,4.783589598,0.568937498,3.961038961,0.480899139,11958,-4244.338844,-0.354937184
1247,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.218585281,2.039985787,-0.218585281,3.516129032,1.153374383,5097,4290.982176,0.841864268
1249,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.113449295,11.3454694,0.113449295,67.49723757,0.488666039,28353,2926.006835,0.103199197
1250,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.041880245,5.794859357,-0.041880245,3,0.539046517,14491,3717.715546,0.256553416
1251,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-1.061795667,2.081157056,-1.061795667,73.32352941,0.376788389,5201,6641.304475,1.276928374
1252,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.346514795,5.437367779,0.346514795,3.279069767,0.319460922,13591,-1800.96636,-0.132511689
1253,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.113283563,4.12786011,-0.113283563,4,0.318026866,10326,3379.679182,0.327298003
1254,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.027658467,9.575633747,0.027658467,3.209150327,0.384917563,23935,4460.176165,0.186345359
1255,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.196161693,0.216000283,-0.196161693,3.2,2.644779234,535,296.7000185,0.554579474
1256,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.07370544,4.499698758,-0.07370544,4.25,0.413696254,11233,3231.916209,0.287716212
1257,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.468191641,3.066084676,-0.468191641,5,0.263033012,7666,5229.721431,0.682196899
1258,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.438935787,12.04963869,0.438935787,3.015544041,0.686943977,30124,-6775.000617,-0.224903752
1260,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.080473069,11.71727939,0.080473069,4,0.403534657,29292,3911.270868,0.133526931
1261,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.258333781,5.646097158,-0.258333781,3.847058824,0.369240255,14106,6662.826449,0.472339887
1263,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.573419473,8.591775213,-0.573419473,4,0.584064542,21481,16914.63215,0.787422939
1264,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.297315285,7.454897234,0.297315285,3.915254237,0.335422432,18638,-1552.520416,-0.083298659
1266,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.19723071,8.639611176,-0.19723071,3.731884058,0.552542614,21594,8880.335475,0.411240876
1267,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.505103421,3.700464568,0.505103421,4.333333333,1.073724742,9247,-2598.190502,-0.280976587
1268,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.038884897,4.789587515,0.038884897,3.075949367,0.500526717,11982,2098.494366,0.175137236
1271,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.110775576,5.800481587,0.110775576,3,0.486118933,14497,2131.064801,0.1470004
1272,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.188586654,6.646276469,0.188586654,4,0.443275763,16616,422.2734918,0.025413667
1273,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.38878708,3.028916566,0.38878708,3.042553191,0.400955559,7570,-1323.137988,-0.174787053
1275,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.048044633,5.389636424,-0.048044633,3,0.434595072,13471,3530.010624,0.26204518
1276,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.329977346,6.792493017,0.329977346,3.4,0.343001812,16984,-1969.747231,-0.115976639
1278,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,1.571720073,0.412973927,1.571720073,4.166666667,1.366811422,1033,-1311.647938,-1.26974631
1279,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.69401845,26.51296508,-0.69401845,24,0.283056283,66279,60189.45482,0.908122555
1280,Bouwland,"Aardappelen, poot NAK",2015,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.477141063,11.30186807,0.477141063,3.038043478,0.331992719,28259,-7425.807614,-0.26277673
1281,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.076189239,2.436955052,-0.076189239,3.125,0.367291004,6091,1767.594577,0.290197763
1284,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.814792156,4.265355474,0.814792156,3,0.266772636,10660,-6404.398113,-0.600787815
1285,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.071131987,8.914990097,0.071131987,10.27272727,0.389561886,22285,3183.874427,0.142870739
1286,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.455875051,1.243508226,-0.455875051,48.8,0.389977015,3111,2083.981402,0.669875089
1287,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.446995539,5.407237859,-0.446995539,13.7816092,0.457156378,13511,8930.747754,0.660998279
1288,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-1.318106288,1.335719347,-1.318106288,4,0.984876231,3337,5814.706619,1.742495241
1289,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,3.347093721,6.087771042,3.347093721,901,0.672538267,15220,-47684.07866,-3.132988086
1290,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.766754164,3.354379582,-0.766754164,120.2777778,0.301281799,8387,8225.608349,0.980756927
1291,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.715971225,7.7873234,-0.715971225,4,0.492653576,19464,18101.12717,0.929979817
1293,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-1.707078977,16.4794142,-1.707078977,19.05490196,0.458082846,41207,79162.15043,1.92108502
1294,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.623949854,7.543797669,0.623949854,11.29268293,1.421460771,18861,-5698.28792,-0.302120138
1295,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.414750713,8.498981707,0.414750713,4,0.277828858,21245,-4264.948897,-0.200750713
1296,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.289952764,9.494830801,-0.289952764,15.64,0.351617196,23732,11959.8104,0.503952908
1297,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.138137336,8.983492219,-0.138137336,3.006993007,0.366650219,22449,7928.762798,0.353190022
1298,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,0.139808595,5.542473593,0.139808595,4,0.477626511,13877,1029.921735,0.074217895
1299,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-1.43834403,9.300941935,-1.43834403,4,0.425584862,23250,38416.99925,1.652344054
1300,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.321679834,2.457967363,-0.321679834,3,0.580544101,6164,3431.298603,0.556667522
1302,Bouwland,"Aardappelen, consumptie",2014,,Definitief,,Aardappelen - All variations POTATOES — basic_crop_registratio_plots__crop_registration_plots_,F:/1 - Thesis/Field data/Crop/Aardappelen - All variations POTATOES.gpkg|layername=basic_crop_registratio_plots__crop_registration_plots_,-0.147166432,1.12720286,-0.147166432,52.88888889,0.525898981,2815,1016.714014,0.36117727
